"Bindnr";"Brevid";"Tekst"
"1";"693";"Vyrdeligom herra herra Erik med gudz nadh Norex Danmarkx Swerix Wenda ok Gota konungr ok hærtoger ofuer Pomeren helsar ek Wigufuer Ormsson lænsman Hærlogx Pædhersson wndesyzslamans Tymma Jonsson æwerdeliga med gudh. kungerer ek yder at æftir ydart budh ok brefue war ek j Holms kirkiogarde j Hiærdale j fullo wmbode ok logligo firsagda Herlogx mydwikudagen nest æftir Brættogha messo a xxxv are ydars rikis tok ek prof Næridz Biærgufssonar ok Haluordz Kætilssonar. som atwistaman kallader wart med firnemfdom Næride Biærgufssyni sæm at skada wart Þiodgæiri Jonssyni wfirsinio. logliga firstemfdom ærfuingiom hins dauda. fiwgurmanna witnæ þau ær swa hæita Nerider Asmundsson. Roalder Amundsson. Jon Þordeson ok Gunlaugh Þollæifsdotter. oc swa sworo a book med fullom æidstaf. at þetta war wphaf at wideratto þeira at Kætil Haluordsson sporde Hal uordh Kætilsson. kallar þu mik ey skøkiason, swarade þa Haluorder firsagder. þu hefuer mik kallat swa";" æn firnemfder Kætil swarade Haluorde þu est ok swa. æn Haluorder adernemfder swarade Kætilæ. þa æst þu þiofuabarn æftir þet lop Kætil opnemfder at kirkiogardz lydhina æftir sina swærde ok in atter at kirkio wæggenom. ok hof wp handena ok høtte honom med swerdeno, æptir þet togo Þiodgæir firnempder ok Helge Kætilsson j stak ok skiorto Haluordz *tidnemfdom rifwo sunder nider til bæltistad ok wildo draghit han wr kirkiogarddenom. ropade þa Haluorder tradnemfder. þet see alle dande mæn at mik ma ey kirkiogardden halda. æftir þet kom profasten ok rykte Haluordh wr handom þeirra ok bødh kirkionne logh ok fridh fir han sidan løpo þeir wtw(r) kirkiogardenom Þiodgæir ok Helge firskrifne, ok huggo after iny kirkio lydit at Haluorde. wart þa Haluorder rykter *wn kool innan firi kirkio lydina, syntis þa Næride firsagdom at Haluorder wærkbroder hans wære fothuggen. ok y þui kastade Nærider tidnemfder spiotena wt wr kirkiogardenom a Þiodgæir Jonsson firnemfdan ok þer af doo han. tok ek ok wiglysinga wittne. þau swa hæita Þørgæir Biornsson ok Ingebiærgh Gunnulfsdotter. ok swa sworo a book. at Nerider kom til þeirra samdyghirs ok liwste wige a sik. at þer war æingen wallande æder radande wtan han. wart þetta wigh wnnit a Botolfs waku afton *sam nu nest war. wtan alla gride stada wm fram kirkiogardz friden. biuder han konungenom þægn ok *frendomon bøter ok lofuadzmen firi sæth. fek ek ey sannare prof a þesso malæ stender nu til gudz nadh ok yder wm hans landzwist. til sanninde her wm sætte ek mit insigle firi þetta bref er gort war dage ok are sæm for sighir."
"1";"694";"Ollom monnom þeim sem þetta bref see æder hœra sender Pal Tostenson oc Halvardar Sivrdzson q. g. oc sina kvnnvtggerande at mit varom i(h)ia i Bœœm er ligger a Hofst(r)ond oc hordvm a ad Magnvs Endridarson gaf Steinar Œistenson oc Amvnde Estenson iii kvaleigo iardar i nedra Broeime frelst oc heimalt firir hvarium manne vttan gars oc innan oc þil sanninda settom mer ocort insigle firir þetta bref er giort var lavrdagen nest eftir Brettivo messo dag a [xv] oc xx rikis vars vyrdeligs herre herre Erics med gvdz nadh Norex kononx."
"1";"695";"Ollom monnom þæim sem þettæ bref sea ædr høyræ sendher Asle Alfsson ok Narfue Þrondersson logretomen q. g. ok sinæ kunnickt gerande at mith warom j Fluguberghs kirkiu a paskædaghen millum møssæ a xvtæ are ok xxtæ rikis okkars wyrduleghs herræ herræ Eiriks mæd guds nad Noregs konongh saghom ok høyrdhom a ordh ok a handrband þæiræ at Ornulfuer Simiansson ok Ingæ Þorgrims dotter kona hans kendostz at þau hafdo selt Þorgrime Ifuerssyni vi auræ boll ierder j nørdrægardenom j Skioldungum er liger i Fluguberghs sokn j Lande friast ok hæimolt firir hwarium mane mæd ollum þæim lunnendhum sem þer till liger ædr leget hefuer kendist ok fyrnemfdh hiun Ornulfuer ok Ingæ at þau hafdo wp boret af fyrnemfdhum Þorgrime hwarn peningh sem j kaup þæiræ kom firir fyrnemft vi auræ boll till sannynde setto mit okkor incigle firir þettæ bref er gort war a degi ok are sem fyr segir."
"1";"696";"Ollom monnom þem sæm þetta bref sæia æder hœyra sænder Gotskakt Kœnikason prester j Lardall ok Ketill Stenarson Þollefuer Olafson q. g. ok sina kunnikt gærande, at mer saom ok hœyrdom a at þau heldo hondom saman af einne holfuo Gunuor Halstensdotter, en af annara holfuo Haluarder Arnason medh þem skilmala at fyrnemd Gunuor selde adernemdom Haluarde, vii laupalandh j Nesta rudi firi ii merker gulz, bædhe korngilt ok bugilt frialst ok hæimholt firi huariom manne medh ollom þem lutom ok lunnendhom sæm till ligger ok leget hafuer fra forno ok nyo vttan gardz ok innan";" vndan sær ok sinom æruinghom, ok vnder Haluardh ok hans æruingha till æuerdeligha æigha ok alz afrædes. kændes þa fyrnemd Gunuor at hon hafdhe vpborett hæilan pænigh ok halfuan, after þy sæm j kaup þeira kom ok yfuer gefuet en hœtta sua goth sæm halft kyrlagh";" till sannyndha her vm settom mer var insigle for þetta bref er gort var j Æidzborgh annan dagh paska a xv are ok xxte rikis vars virdelex herra herra Eriks medh gudhz nadh Noreghs konogs."
"1";"697";"Helsom meer yder naduger herre oc nadugh frw, aller almuger sæm bygger oc boor j Tunsbærgx leene kærliga mæder gudhi oc vaare audmiukre þienesto kungiørande ydre nadh vm þet hæsta lop sæm vpa oss kom mæder bønarordhe, oc nu irir mughom meerr þen goduilia æighe længer at gera oc æige viliom, firir þui at meer fatiker almuger hafua þær storan skadha af. oc j nadughe herre oc ydart land einger batha. Nw hafuer vaar foguter sua længe þær mæder farit at han vill þet nu hafua firir vissan skath, en føørre bifallum meer ydre nadh bædhe harf oc ploogh oc gifua jfuir bædhæ fadhærne oc møderne oc fly þet leen, før æn meer takum vider þæim hæstum mæira, oc sua længe hafua þæir laupit nær oss at oss lifuir huarkit hæim frider æder jola frider. Jtem kungiørom meer ydre nadh vm þet vaapna viithe sæm ydor nadh oss till skreef, þaa þikkir oss sua væra at meer fatiker almuger hafuer þær storan skadha af, firir þui at meer niotom ei var vapn, þui at meer værdom krafder viite aar fra aare en ekki eftir vaarom vaapnom spurder, vttan xiiii daga eftir þet ær rikins radh hafde vænt vart maall vndir ydra nadh. Nw skiotom meer vart maal vndir ydra nadh oc Norigis logbok oc retta bøter sæm hælgær konongar Magnus kononger oc Hakon kononger hafua oss vnt. Jtem fyrsta gudh vil at vaar naduliger kononger ællæ vaar nadalig drotningh koma till Norigis þa vilia meer gerna giøra þæim allan konongligen reet eftir þui sæm Norigis logbok vtuisar oc retta bøter oc eftir vaare fatikæ makt. Oc till saninde her vm settom meer var jncigle, Nicolas Þiostolfsson Jon Klemetzsson Biørn Nicolasson Audgrimer Ormsson Þiostolfuer Asulfsson Sigurder Reidarsson Tomas Anundzsson Garda Þorgeirsson Gudleik Gunnarsson Nicolas Ormsson Þolfuer Þordasson oc Nerider Petarsson logreto men, firir þetta bref er giort var j Tunsberge logurdagen nesta firir vaaro fru messo førre anno domini [mo. c]do xxiiiio."
"1";"698";"Heiderlikom mannom och vælbirdogom herre Andrese Mws profaste j Mario kirkio j Oslo Tydeke Rusth foghitte a Akershws oc Pedher Niklissyni raadzmanne i biskupsgarde j Oslo helso medher gudh kunnik gerande at meer varom a almannælighæ þinggi i Lidhom loghurdaghen nestæ æfter Lafranz messo saghom oc hørdom ifuer læsith transscriftæ bref þæt j oss sendin. oc vaar wirdæligen frw drotningh Filippa hafdhe wt gifwit, swaradhe þær almughin swa til, at þe þakkæ varom herræ konungenom oc drotningginnj nadh. oc gerna vilia gøra huat þeira nadh liuft ær. æftir þeire fatekæ makt, ær þæt vm høstlæidangh ædr warlæidangh. oc annor stikke som þeim bør gøra synom rettom herræ oc høfdinghe æfter þui som fins j konungsins loghbook j Norghe. þær skiutom meer oss vndir. oc hafuom meer engin kæremaal vppa nakan man. oc engin vretter er oss skedder þer þakkom meer gerna gudhi firir. oc varom herræ konunggenom. oc hans nadh. Til sanninde her vm settom meer waar jnsigli som saa heita. Reider Hakonsson. Ormer Eilifsson Ozher Halfuardsson Gunner Rolfsson. Broder Jonsson Anstein Alfsson. Kolbiorn Gunnersson. Alfuer Raaldzsson Gunner Gunnersson. Beintter Jonsson Þorkiel Klawusson oc Jon Hermansson. anno domini mo cdo xxiiij."
"1";"699";"Eriker meder gudz nadh Noregs Danmarks Sweriges Venda oc Gota konunger oc hertugher j Pomeren sender ollum monnum theim sem thetta bref sea æder høyra q. g. oc sina. wer wilium at thær witer at wer hafuom j heidher widher gudh oc saker godhra manna bønestadher gefuit Swein Oluerssyni sem atwistæman wardh at drape Aslaks Aslakssonar vforsyniu gridh oc fridh firir oss oc ollum warom monnum til kyndelsmesso nw nest er kommer medher theim hætte at han bøte widher gudh oc erfuingia hins daudha. Biodhom wer syslomanne warom oc theim sem alleighumall war hafuer at profua mall hans oll vphaf widheratto gridhestadher wighlysing oc hworso langt lidhet er fra thui at thetta wigh war wnnet hiawærandom oc laghligha firirstempdom erfuingiom hins daudha oc hwat wisso han gører oss firir botom ef han prouazst at bota manne. oc rita thetta prof after til war at thui sanneste sem fæzst at thesso maalæ. En fulkomligha firirbiodhom wer hworiom manne wandradhe at auka ædher auka latæ widher han jnnan thessom warom gridhom. nema hwor sem thet gører wili hafua firirgort fe oc fridhe. war thetta bref gort vpa Gorghehws aa waræ frw messo eftan sidhare a xxxvta aare rikis wars Noregs herre Jenes biskuper j Oslo canceler war jncighladhe. Anno domini etc. xxiiij."
"1";"700";"Wer Eskil med gudz nad erchibiskuper i Nidharoos. helsom allom gudz vinom ok varom sæm thetta bref sea eller høyra med q. g. ok varre blezzan. kunnuktgerande at areno eptir gudz byrd mo cdo xxiiiio vppa freadaghin nw nest eptir helghona messo dagh. i waro sømpnherberghe i Nidharoos i rettom stefno thima kommo fyre oos velborne men Sigurd Ionsson aa einne holfo swa sæm tiltalande. en aa annare holfo Magnus Magnusson swa sæm swarande. hiawærandom velbornom mannom herra Jacob Fastolfsson riddare. Narfua ok Matthis Iacobssynom. ok varom koorsbrødhrom i Trondeim. sire Arna Sorlasson. sire Olaf Ionsson. sire Berswen Niclisson. sire Ifuar Gunarsson. sire Vinold Steinfinzsson ok sire Gudmund Pedersson. velboren man Olaf Niclisson konungx loghman i Trondeime ok Trondalaghom. Odde Ionsson. Niclis Knwtzsson ok Ioon Thordasson radhmen ther samma stadz. Taladhe tha Sigurd Ionsson adernempder til Magnus Magnusson. kennis thu Magnus Magnusson. at thu hafuer lagt med mik hiit til Trondeims fyre min herra erchibiskupen ok the andra godha men sæm han vil ther til kalla med sek vm Gizsko ok alt Gizsko gooz testamentum ok giofuer vnder ein ændelighan doom. Swaradhe tha Magnus Magnusson adernempder jaa. ek kennis at ek hafuer lagt med thik vm Haquon Sigurdssons testamenti bref ok thet andra bref. Læt tha fram komma adernempder velboren man [Sigurd] Ionsson thwau skilrik vithne ær swa æita Herlogh Gøzstafsson ok Nisse Iønisson baro ok sworo fullan bokar eidh at the varo ther i hia [saa ok] hørdhe aa i Gizsko vppa sancti Mathissa dagh nw i haust at the heldo handom samman Sigurd Ionsson tratnempder ok firnempder Magnus Mag[nusson ok var t]ha thet i handerbande theira at the lagde badhe norder til Trondeims fyre erchibiskupen ok the andra fleire godha men sæm han vil ther [til taka] med sek vnder ein ændelighan doom vm Gizsko ok alt Gizsko gooz. testamentum ok giofuer Haquon Sigurdssonar sæm han hafde gifuet hustru Sig[rid] Erlendz dotter. kastadhe tha oftnempder velboren man Sigurd Ionsson mote testamenti brefueno Haquon Sigurdssonar. mik tykker hans testamenti bref ekke skælikt væra ok ekke vil iak halda thet vttan laghen visa mik thet. thy at thet ær grunsamlikt. Sagde ok Magnus tha at han hafde ekke al sin bref her med sek vm fornempt maalempne. Ok i bland margha handa ordha vexkt theira melliom sæm the hafde i thesso maale sæm meira dra til sundatykkio en til sæmio melliom theira. krafde tha oftnempder velboren man Sigurd Ionsson oos til at gøra sek logh ok ræt her vm fornempda Gizsko ok Gizsko gooz testament ok giofuer. Gængom wer tha til raadz med thessa godha men sæm her fire standa skrifner ok syntis oos ok theim swa. at wer sættom theim dagh Sigurd Ionssyni oftnempdom ok Magnus Magnussyni sammo leidh sudher til Bergwenar fyre rikesins raadh. loghman ok radhmen ok loghrettesmen allar bøar ok hæradz til loghtingis nw vm Botolfssako nest kommande ther samma staadz hworiom theira med sinom brefuom profue ok ollo skilrike sæm theim tykker bætra hafua en mista vnder ein ændelighan doom. vm alt thetta adernempda maalempne. fore thy Gizska ok Gizsko gooz ligger mesta parten i Bergwenar loghsogn. ok annars thes at Haquon Sigurdsson gud hans saal hafue bodhe ther i loghsongninne. ok ther gafuos giofuinar til giftarmalenna mellom adernempdan Haquon Sigurdsson ok vel borna qvinno hustru Sigridhe. ok ther giorde han ader sith fornempda testamentum ok ther tømdis arwen. Til sanninda her vm thessa vara gierd settom wer vart incigle ok vart capitulum sith incigle fore thetta bref ok the godhe men sin incigle med varom sæm her eptir nempnas Olaf Niclisson loghman i Trondeime. Odder Ionsson. Niclis Knwtzson ok Jon Thordhason radhmen ther samma staadz. sæm giort vaar a are dægi ok stadh sæm før sæghir."
"1";"701";"Ollom monnom þæim sæm þetta breff sea ædher hœyra sænda Olafuer Niclisson loghman j Þrondeime Odder Jonsson och Jute Knutzson raadhmen þær samastadz quediu gudz ok sina kunnikt gerande at a fredaghen nest eftir allæ helgona messo dagh anno domini mo cdo xxiiii warom meer j erkebiskupsgardenom j Nidharos saghom och høyrdom a at wælboren man Siugurder Jonsson loghfeste Gitzska och Gitzska goodz laust och fast och forbœdh och aflauadhe Magnuse Magnussyni sigh ath nytta ædher landzskylder thær vp aff ath bæra fyr en thær æro ræth logh ofwer gangen theirra j milliom. sagde och Magnus fyrnemfder ath han wilde sigh æi bæuara mæd Siugurdz fyrnemfdz modhor arf sæm ær thridhiungen af allo Gitzska godhze ok hans fadher och modher fylgdo mædan thau lifdho. Och war thetta giort fire herra erkibiskupenom och hans capitulo rikinssens raadhe och raadhmannom och fleire odhrom godhom monnom sæm tha hia wara. Ok til sannynde hær om sættom meer vor jncigli fire thetta breff ær giort (var) j stadh a deighi och are sæm fyr seighir."
"1";"702";"Ollom monnom them som thetta breff see ædher hœra sender Joan Haluardson koorsbrodher j Ooslo oc profaster j œffra lutanom j Borghasyslo q. g. oc sina kunnoght gœrande at ek war a Tryxstadhom wisiterande, kom tha fore mik ssire Østen Tordason prester a Edzberghe a eno halffuo oc aff andre halffuo Steffan a Sæthnatweit. teedde tha ssire Ødzsten at Steffan war loghlica firikomen. Tok ek tha twæggia manna witne ær sua eyta Tolffuer Salmundason oc Aasta eyghinkona hans. Suor Aasta mæd fullom edzstaff at hon war nær tha ær Gunilda fadher syster Torstens Tharalss sonar gaff til Edzbergx kirkio til bœna haldz halff marke bool j stoora Lœkeno som ligger j Herlanda sokn oc sagdes thet kœpt haffua fore xvj kœœr, oc fik Smydhe Torgylsson fult ombudh til at læta thet scriffua jn j registret oc fornemde Smidh sagde ther jaa til. oc thet sama witnar jac Tolfuer Salmundason mæd jnsighle mino at ek hœrde huart ord som kona myn swor. Oc gaff fornemda Gunilda thessa jord for saal bonda sins oc barna sinna oc siælfs sins. Til mere sanind sætir Tolffuer Salmundason sith jnsighle mæd mino fore thetta sama breff ær giort war a mydhuikodaghen næst fore purificationem anno domini mo cdo xxvo."
"1";"703";"Ollom monnom þeim sem þetta bref sea eder høyra senda Þorgeir Þorbiorneson ok Nerider Reidarson loghrette men kuædiu g. ok sine. kunnikt gerande at aa Blases messo dagh vaarom mit j Brekko i Bruggabergs sookn a sette aare ok xxx rikis okkars virdolex herra herra Eirikx med gudsz naadh Noregx konongs. saghom ok høyrdom aa at Olafuer Griodgardsson viderkendis med jaa ok handerbande. at han hafde selt Anunde Olafssyni ii marka bool iarda j sudhra Moonom er ligger j Eplebøþueit j fyrnemde Bruggabergs sookn. Verder þetta ekki frialst. þa skal han eiga ii marka booll iarda j Fialastadha sem han sitter. frialst ok heimholt firir huarium mannum med ollom lutom ok lunnyndom sem til liggia ok leget hefuer fra forno ok nyio vttan gards ok innan. Sua kendis han ok.at han hafde heimt alt iarda verdet fyrsta pening ok øfste ok alla þer j mellom efter þui sem j kaup þeira kom. skal þui fyrnemdir Anunder ok hans erfuingia þa fyrnemda iord frialsa ok heimholla eiga firir adernemfdom Olafue ok hans erfuingiom til euerddelega eigo. Ok til sannynda her vm settom mit okor *incilge firir þetta bref er gort var a degi ok aare sem fyr segir."
